Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
LPG,Lakes Gas Co,50 Packer Dr,Off Highway 12,Roberts,WI,54023,,800-826-1566  715-749-3918,E,,Public,8am-4:30pm M-F,Cash D M V,,,,,,,,,,200-9,44.991768,-92.546966,2021-11-04,13989,2022-11-15 16:37:55 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ferrellgas,801 Prospect Ave,"East on Country Rd M from State Road 35, left on Industrial Blvd",Osceola,WI,54020,,715-294-2411,E,,Public - Call ahead,8am-5pm M-F; call station to make an appointment,Cash M V,,,,,,,,,,GPS,45.32144921347732,-92.6848171983948,2022-11-10,13992,2022-11-10 16:40:31 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Superior Gas Service,212 W 14th St,1.5 blocks west of Central Ave,Marshfield,WI,54449,,715-384-8020,E,,Public - Call ahead,8am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,44.655065,-90.184604,2022-11-10,14006,2022-11-10 16:40:31 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,AmeriGas,112 S Park St,"Near Highways 8, 14, and 47",Rhinelander,WI,54501,,715-365-7700,T,2022-03-06,TEMPORARILY UNAVAILABLE (Public),7:30am-4:30pm M-F,A Cash D M V,,,,,,,,,,200-9,45.633577,-89.416625,2021-11-04,14010,2022-02-10 19:42:29 UTC,P,,,1999-07-08,,,false,,,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Midland Services Inc,411 Sanborn Ave,"From the Junction of US Highway 2, south 2 blocks",Ashland,WI,54806,,715-682-2745,E,,Public - Call ahead,9am-11am M-Sat,A Cash D M V,,,,,,,,,,200-9,46.578846,-90.906851,2022-11-10,14017,2022-11-10 16:40:31 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Lakeland Co-op,924 Hammond Ave,"Northwest corner of Main St and South St, intersection of Highway 48 and 53, behind hardware",Rice Lake,WI,54868,,715-434-1579  715-234-8191,E,,Public,8am-5pm M-F,Cash D M V,,,,,,,,,,200-9,45.511284,-91.740166,2022-11-10,14022,2022-11-10 16:40:31 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Lakes Gas Co,3900 Washington Ave N,I-94 and Dowling,Minneapolis,MN,55412,,612-529-9276,E,,Public,7am-4pm M-F,A Cash D M V,,,,,,,,,,200-9,45.026438,-93.283182,2022-06-14,14041,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,Morris Co-op Association,1000 Atlantic Ave,At 10th Street,Morris,MN,56267,,320-589-4744,E,,Public,"6am-6pm M-F, 6am-1pm Sat",A Cash D M V,,,,,,,,,,200-9,45.590137,-95.917661,2022-04-06,14056,2022-04-06 14:08:04 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Conoco - UPI Petroleum,313 W 4th Ave,"On Highway 12 W, two blocks west of Highway 15 intersection",Milbank,SD,57252,,605-432-5561,E,,Public - Call ahead,7am-11pm daily,Cash Checks Debit M V,,,,,,,,,,200-9,45.21913,-96.64383,2022-07-12,14065,2022-07-12 20:31:42 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Lakeview Sinclair,26 Lakeview Heights,"I-90, Exit 263",Chamberlain,SD,57325,,605-734-6396,E,,Public,8am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,43.79740424396753,-99.33840507299671,2022-09-14,14072,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Raymond Oil Co,703 2nd St SW,1 block north of the intersection of 3rd St and Dakota Ave,Huron,SD,57350,,605-352-8711,E,,Public - Call ahead,"8am-6pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,44.36473,-98.22608,2022-08-10,14073,2022-08-10 13:32:10 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Agtegra Co-op,39278 133rd St,East of Aberdeen 3 miles on south side of Highway 12,Aberdeen,SD,57401,,605-225-6383,E,,Public - Card key after hours,8am-5:30pm M-F (full service); 24 hours daily with Alliance AutoGas card,A ALLIANCE Cash D M V,,,,,,,,,,200-8,45.458986,-98.374825,2021-09-10,14074,2022-08-31 00:53:15 UTC,P,,,1999-07-08,,,true,,,US,,,,Public - Carte-clé après les heures d'ouverture,,public,KEY_AFTER_HOURS,,COOP,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,,false
LPG,D & R Propane Inc,Highway 212 W,0.25 mile west of Eagle Butte,Eagle Butte,SD,57625,,605-964-4509,E,,Public,8am-5pm M-F,Cash D M V,,,,,,,,,,GPS,45.007628,-101.245195,2022-08-10,14078,2022-08-10 13:32:10 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Dakota Plains Co-op,151 9th Ave NW,1 block north of I-94 loop,Valley City,ND,58072,,701-845-0812  701-845-0107,E,,Public,"6am-6pm M-F, 7am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,46.923661,-98.015913,2022-03-07,14083,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Cenex - North Star Co-op,1304 Highway 5 W,,Cavalier,ND,58220,,701-265-3373,E,,Public - Call ahead,"6am-6pm M-F, 7:30am-12pm Sat",A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,48.79187310763945,-97.6430196460259,2022-05-05,14084,2022-05-05 20:22:04 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Town & Country Supply - Laurel,800 E Main St,,Laurel,MT,59044,,406-628-6314,E,,Public,"7am-6pm M-F, 8am-4pm Sat",A Cash D M V,,,,,,,,,,200-9,45.672305,-108.761506,2022-04-06,14091,2022-04-06 14:08:04 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Farmers Union Oil Co,303 W Montana Ave,West on W Montana Ave from downtown,Deer Lodge,MT,59722,,406-778-2519,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-8,46.397091,-112.735401,2022-03-07,14096,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Taylor's True Value Farm Store,714 Roosevelt Hwy,"Off Highway 2, head east into town, station on right side",Shelby,MT,59474,,406-434-5547,E,,Public,"7am-6pm M-Sat, 9am-5pm Sun",A Cash D M V,,,,,,,,,,GPS,48.509598,-111.864547,2022-03-07,14100,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Westside Self Service,200 Highway 2 W,At Highway 191 N,Malta,MT,59538,,406-654-1406,E,,Public,5am-12am daily,A Cash D M V Wright_Exp,,,,,,,,,,200-9,48.363671,-107.878595,2022-03-07,14105,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Hicksgas,202 N Highway 54,,Roberts,IL,60962,,217-395-2271,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash D M V,,,,,,,,,,GPS,40.61440510357647,-88.1762632023773,2022-09-14,14133,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Blick & Blick Oil Inc,203 SE 5th Ave,0.5 block north of Highway 17,Aledo,IL,61231,,309-582-2012,E,,Public,"7am-5pm M-F, 7am-12pm Sat",Cash M V,,,,,,,,,,200-9,41.200666,-90.74496,2022-09-14,14137,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Wade Sales & Service Inc,12804 Old Drive in Road,Route 50 W,Breese,IL,62230,,618-526-7243,E,,Private,"7:30am-4:30pm M-F, 8am-12pm Sat",CREDIT Debit,,,,,,,,,,200-9,38.610698,-89.534246,2022-09-14,14148,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,,,,US,,,,Privé,,private,,,GAS_STATION,,,,,,,,,,,,,,,,,
LPG,Harper Propane Service Inc,13079 N Shiloh Dr,"0.75 mile west of I-57/IL 15 interchange to Shiloh Dr, north 0.25 mile",Mt. Vernon,IL,62864,,618-242-4359,E,,Public - Call ahead,8am-5pm M-F,Cash M V,,,,,,,,,,200-9,38.315898,-88.971133,2022-09-14,14158,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Southern FS,1114 N Marion St,At Washington,Carbondale,IL,62901,,618-457-5919,E,,Public - Call ahead,8am-4pm M-F,Cash Checks M V,,,,,,,,,,200-9,37.738458,-89.215318,2022-09-14,14160,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Nash Gas Co Inc,504 Maple Leaf St,"I-29 to exit 30 60 E, station is second on left after bridge",Dearborn,MO,64439,,816-450-3333,E,,Public - Call ahead,8am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,39.524082,-94.774737,2022-06-14,14183,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Thompson Gas,6629 Memorial Hwy,,St. Joseph,MO,64504,,816-238-4115,T,2022-10-15,TEMPORARILY UNAVAILABLE (Public - Call ahead),"8am-5pm M-F, 8am-12pm Sat; limited fueling the winter",A Cash D M V,,,,,,,,,,GPS,39.7070711,-94.878437,2022-08-10,14185,2022-08-10 13:32:10 UTC,P,,,1999-07-08,,,false,,,US,,,,TEMPORAIREMENT SUSPENDU (Public - Appeler à l'avance),,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ferrellgas,1 E Jackson St,Off Highway 65,Chillicothe,MO,64601,,660-646-5438  660-247-0446,E,,Public - Call ahead,8am-5pm M-F; must call station to set up an appointment,A Cash D M V,,,,,,,,,,200-8,39.793464,-93.543136,2022-06-14,14186,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,AmeriGas,211 Highway DD W,"I-44 to Cuba exit, right on Highway 19, left across bridge, onto DD before Voss Truck Port, plant is on right",Cuba,MO,65453,,573-885-3331,E,,Public - Call ahead,7:30am-4:30pm M-F,A Cash D M V,,,,,,,,,,200-8,38.07116,-91.410484,2021-06-07,14208,2022-02-10 19:42:29 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,Rural Gas Inc,201 N M St,"North end of Belleville on M St, just off US 81 Hwy",Belleville,KS,66935,,785-527-2441,E,,Public,"8am-5:30pm M-F, 8am-4pm Sat",Cash Checks D M V,,,,,,,,,,GPS,39.837643,-97.630972,2022-10-11,14225,2022-10-11 18:56:12 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Propane Central,3160 N K-15 Hwy,"I-35, exit 34",Newton,KS,67114,,316-283-5530  800-864-6379,E,,Public,8am-5pm M-F,A Cash D M V,,,,,,,,,,GPS,38.0867512564151,-97.34512833544312,2022-10-11,14232,2022-10-11 18:56:12 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Propane Central,514 N 9th St,At W North St,Salina,KS,67401,,785-823-2287  800-246-2350,E,,Public,7:30am-5:30pm M-F,A Cash D M V,,,,,,,,,,200-8,38.849542,-97.612219,2022-11-10,14236,2022-11-10 16:40:31 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Bridgman Oil Co,109 Clay St,"From 3rd St and Severance, 1 block east and 2 blocks south",Hutchinson,KS,67501,,620-665-6811,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,38.053947,-97.911312,2022-10-11,14243,2022-10-11 18:56:12 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Propane Central,707 N Main St,,South Hutchinson,KS,67505,,620-663-6300,E,,Public - Call ahead,8am-5pm M-F,A Cash D M V,,,,,,,,,,200-9,38.037489,-97.940849,2022-10-11,14244,2022-10-11 18:56:12 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,Southwest Gas Equipment Co,1330 S Kansas Ave,0.25 mile south on 83 from the intersection of Pine and 83,Liberal,KS,67901,,620-624-3877,E,,Public,"8am-5:30pm M-F, 8am-12pm Sat",Cash M V,,,,,,,,,,200-9,37.019411,-100.919019,2022-10-11,14248,2022-10-11 18:56:12 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Great Plains Service Inc,642 Route 6,At Silver St underpass,Ashland,NE,68003,,402-944-3349,E,,Public - Call ahead,"8am-5pm M-F, 8am-12pm Sat",A Cash Checks D M V,,,,,,,,,,GPS,41.0376048,-96.3589001,2022-03-07,14249,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,All Points Co-op,707 E Pacific St,"4 blocks east of viaduct, car care center on Highway 30",Lexington,NE,68850,,308-324-3468,E,,Public - Call ahead,"9am-5pm M-F, 9am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,40.774991,-99.732302,2022-03-07,14270,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Bosselman Energy,1630 E South St,,Hastings,NE,68901,,402-463-7912,E,,Public,"8am-5pm M-F, 8am-12pm Sat (Sat hours in summer only)",A Cash D M V,,,,,,,,,,200-9,40.582081,-98.360124,2021-03-15,14273,2022-11-14 11:54:38 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Frenchman Valley Co-op,33797 NE 34,At Highway 61,Benkelman,NE,69021,,308-423-2452,E,,Public,"7am-5:30pm M-F, 7am-12pm Sat",A Cash D M V,,,,,,,,,,GPS,40.05967708751021,-101.5335446282485,2022-03-07,14278,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,COOP,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,O'Neal Gas,4030 Front St,"Highway 15, south of town center",Winnsboro,LA,71295,,318-435-6190,E,,Public - Call ahead,"8am-5pm M-F, 9am-12pm Sat",A Cash D M V,,,,,,,,,,200-8,32.155722,-91.713832,2022-04-06,14286,2022-04-06 14:08:04 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Southern LP Gas Inc,1428 Highway 82 E,Just outside of Stamps,Lewisville,AR,71845,,870-921-4455,E,,Public,8am-5pm M-F; must have state permit,A Cash D M V,,,,,,,,,,GPS,33.36331453618138,-93.533397,2022-05-05,14302,2022-05-05 20:22:04 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Southern LP Gas Inc,1570 Highway 371,,Nashville,AR,71852,,870-845-2378,E,,Public,8am-5pm M-F; must have state decal,A Cash D M V,,,,,,,,,,GPS,33.952359401633,-93.871315,2022-03-07,14303,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Southern LP Gas Inc,2201 Highway 71 S,,Mena,AR,71953,,479-394-5900,E,,Public - Call ahead,8am-5pm M-F; call station to set up an account; must have state decal.,A Cash D M V,,,,,,,,,,200-9,34.568008,-94.256164,2022-03-07,14308,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ferrellgas,703 Eastline Rd,Exit 45 off 67/167,Searcy,AR,72143,,501-268-4242,E,,Public - Call ahead,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,200-9,35.240358,-91.690837,2022-03-07,14326,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Pinnacle Propane,2511 Highway 67 N,"North of Pocahontas, about 0.5 miles on left",Pocahontas,AR,72455,,870-892-2517,E,,Public - Call ahead,8am-5pm M-F; must have state decal,A Cash D M V,,,,,,,,,,200-9,36.280519,-90.949528,2022-03-07,14340,2022-03-07 19:49:53 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Red Baker Propane,9005 S Sunnylane Rd,One mile south of I-240 on Sunnylane Rd,Oklahoma City,OK,73160,,405-677-5277,E,,Public,"7:30am-5:30pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,35.376575,-97.441963,2022-09-14,14365,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Beck & Root Fuel Co,20734 US Highway 66,0.5 mile west on Historic 66 from 4-way stop sign,Canute,OK,73626,,580-225-3112,E,,Public,8am-5pm M-F,Cash M V,,,,,,,,,,GPS,35.421938,-99.288447,2022-10-11,14369,2022-10-11 18:56:12 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Central Propane,3411 S Boomer Rd,At Perkins Rd,Stillwater,OK,74074,,405-372-3367,E,,Public,"8am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,,,,,,,200-9,36.084812,-97.051949,2022-09-14,14375,2022-09-14 15:49:44 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,LaFerry's Propane Co,3130 N 32nd St,Highway 69 N,Muskogee,OK,74401,,918-682-5115,E,,Public,8am-5pm M-F,A Cash Checks D M V,,,,,,,,,,GPS,35.78670680812011,-95.40199027249146,2022-11-10,14376,2022-11-10 16:40:31 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,United Propane Texas,9323 S Central Expy,1 mile north of I-20 and Highway 310,Dallas,TX,75241,,972-225-2347,E,,Public - Call ahead,"8am-5pm M-Th, 8am-4pm F",A Cash D Debit M V,,,,,,,,,,200-9,32.684726,-96.73629,2022-05-05,14387,2022-05-05 20:22:04 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME"", ""QUICK_CONNECT""]",,,,,,,,false
LPG,A & J Propane,4095 N Main St,2.5 miles north of Paris,Paris,TX,75460,,903-784-6602,E,,Public,"7am-5pm M-F, 8am-12pm Sat (Sat hours in winter only)",A Cash Checks D M V,,,,,,,,,,GPS,33.72109484294474,-95.54979990870663,2022-06-14,14389,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Ferrellgas,8620 US Highway 59 N,Just past the business park,Atlanta,TX,75551,,903-796-2893,E,,Public - Call ahead,8am-5pm M-F; must have state decal,Cash M V,,,,,,,,,,200-9,33.095005,-94.226198,2022-04-06,14392,2022-04-06 14:08:04 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Glo-Flame Butane,20501 FM 2493,1.5 miles south of Flint,Bullard,TX,75757,,903-592-5616,E,,Public,"7am-4:30pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,,,,,,200-8,32.182469,-95.345249,2022-06-14,14399,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Palestine Welding & Industrial Supply,7870 Highway 79 S,5 miles south of Loop 256,Palestine,TX,75801,,903-538-2445,E,,Public,"8am-5pm M-F, 9am-12pm Sat (Sat hours in winter only)",Cash Checks D M V,,,,,,,,,,GPS,31.702799,-95.719888,2022-06-14,14402,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Chadwell & Son Gas Co,608 Highway 199 E,1 mile east of Highway 51,Springtown,TX,76082,,817-523-4443,E,,Public,"8am-5pm M-F, 8am-12pm Sat; must have state decal",A Cash D M V,,,,,,,,,,200-9,32.961542,-97.677806,2022-04-06,14407,2022-04-06 14:08:04 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Gene Harris Petroleum Inc,12901 South Fwy,0.25 mile north of Burleson off I-35 W,Burleson,TX,76028,,817-295-1091,E,,Public,"6am-6pm M-F, 6am-5pm Sat",A Cash Checks D Debit M V,,,,,,,,,,200-9,32.570292,-97.3177,2022-06-14,14409,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,,,,,,,,,false
LPG,Enderby Gas,3074 State Highway 59 N,3 miles north of Highway 287,Bowie,TX,76230,,940-872-2572,E,,Public - Call ahead,8am-5pm M-F,Cash M V,,,,,,,,,,GPS,33.57919392270078,-97.81640408332827,2022-06-14,14410,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public - Appeler à l'avance,,public,CALL,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Enderby Gas,1405 W Highway 82,Behind the Days Inn Hotel,Gainesville,TX,76240,,940-665-3457,E,,Public,"7am-5:30pm M-F, 8am-12pm Sat (Sat hours in winter only)",Cash Checks D M V,,,,,,,,,,200-9,33.642159,-97.16037,2022-06-14,14411,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,false,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Texas Propane Co,372 Highway 77,0.5 mile north of Rockdale,Rockdale,TX,76567,,512-446-4949,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash Checks D M V,,,,,,,,,,GPS,30.66941419231348,-96.98020609867251,2022-06-14,14416,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Dixie LP Gas,305 N Waco Highway 77,0.5 mile north of Courthouse,Hillsboro,TX,76645,,254-582-5359,E,,Public,8am-5pm M-F,A Cash D M V,,,,,,,,,,GPS,32.0163708117604,-97.13034854232788,2022-06-14,14419,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,Star-Tex Propane,1201 La Salle Ave,,Waco,TX,76706,,254-752-6571,E,,Public,"8am-5pm M-F, 8am-12pm Sat",Cash D M V,,,,,,,,,,200-9,31.535157,-97.119669,2022-06-14,14421,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
LPG,WTG Fuels,10548 Highway 206 N,2 miles north of Coleman,Coleman,TX,76834,,325-625-2925,E,,Public,"7:30am-5pm M-F, 7:30am-12pm Sat (Sat hours in winter only); must have state decal",Cash M V,,,,,,,,,,GPS,31.85732347958391,-99.4066120674591,2022-06-14,14424,2022-06-14 16:26:13 UTC,P,,,1999-07-08,,,true,,,US,,,,Public,,public,,,FUEL_RESELLER,,,,,,,,,"[""ACME""]",,,,,,,,false
